,Item_No,Material_Class,Composition_Formula,Hydrogen_Weight_Percent,Heat_of_Formation_kJperMolH2,Temperature_oC,Pressure_Atmospheres_Absolute,Author_Year,Reference_Number,Comment1,Comment2,Comment3,Original_Composition_Formula,Entropy_of_Formation_JperMolH2perK,Equilibrium_Pressure_25C,LnEquilibrium_Pressure_25C,NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,energy_per_atom,formation_energy_per_atom,nsites,density,volume,volume_ps,empty_volume_ps
482,2159,MIC,Ca1La1Mg1Al0.3Ni6,1.9,30,20,0.4,"Chen, 2000",1295.0,,,Sloping plateau,LaCaMgNi6Al.3,94.71850086751328,0.4917069252333798,-0.7098724203978577,5,0.6722795282727133,0.6481610603893467,0.6452111039160051,0.6451622781075831,0.6451612935235232,28.05376344086021,45,6.2249971094924215,57,12,28.0,51.17204301075269,66,17.708405596022658,73,7,61.0,60.59605715913978,114.60047,16.840733944271012,138.90547,24.305,58.6934,1492.37,805.0,304.0387096774194,1728.0,923.0,1728.0,7.623655913978494,11,3.413111342351717,13,2,10.0,4.075268817204301,3,0.4139206844721932,6,3,4.0,140.247311827957,86,22.206035379812697,207,121,124.0,1.6508602150537632,0.9099999999999999,0.33437391605966005,1.91,1.0,1.91,1.9999999999999998,0,2.2204460492503128e-16,2,2,2.0,0.03225806451612903,1,0.06243496357960457,1,0,0.0,5.268817204301075,8,3.5241068331599026,8,0,8.0,0.0,0,0.0,0,0,0.0,7.301075268817204,8,3.482483524106833,10,2,10.0,0.0,0,0.0,0,0,0.0,0.16129032258064516,5,0.31217481789802287,5,0,0.0,2.258064516129032,9,1.4498785986819283,9,0,2.0,0.0,0,0.0,0,0,0.0,2.419354838709677,9,1.581685744016649,9,0,2.0,17.6797311827957,27.450000000000003,9.573829344432882,37.77,10.32,10.32,0.0,0.0,0.0,0.0,0,0,0.38412561290322583,0.5953947,0.27260527367325704,0.5953947,0.0,0.5953947,218.33333333333331,31,10.465949820788541,225,194,225.0,0.2739322533136966,0.004418262150220913,0.7216494845360825,0.0,0,0.18700067524961217,0.06186958295714329,,,,,,,
483,2160,MIC,CaLaMg(AlNi2)3,1.8,30,20,0.4,"Chen, 2000",1316.0,,,Sloping plateau,LaCaMgNi6Al3,94.71850086751328,0.4917069252333798,-0.7098724203978577,5,0.5773502691896257,0.522152213004856,0.503124290738802,0.5005569366658308,0.5000488091591372,24.666666666666664,45,8.722222222222223,57,12,28.0,56.08333333333333,66,15.361111111111112,73,7,61.0,53.03279048333333,114.60047,19.972722769444445,138.90547,24.305,58.6934,1366.6175,805.0,361.3825,1728.0,923.0,1728.0,8.833333333333332,11,3.2500000000000004,13,2,10.0,3.833333333333333,3,0.5555555555555557,6,3,4.0,135.91666666666666,86,19.374999999999993,207,121,124.0,1.6416666666666666,0.9099999999999999,0.26833333333333326,1.91,1.0,1.91,2.0,0,0.0,2,2,2.0,0.25,1,0.375,1,0,0.0,4.083333333333333,8,3.9166666666666665,8,0,8.0,0.0,0,0.0,0,0,0.0,6.333333333333333,8,3.6666666666666665,10,2,10.0,0.0,0,0.0,0,0,0.0,1.25,5,1.875,5,0,0.0,1.75,9,1.4583333333333333,9,0,2.0,0.0,0,0.0,0,0,0.0,3.0,9,2.0,9,0,2.0,17.409791666666667,27.450000000000003,7.5546875,37.77,10.32,10.32,0.0,0.0,0.0,0.0,0,0,0.29769735,0.5953947,0.29769734999999997,0.5953947,0.0,0.5953947,219.83333333333331,31,8.611111111111123,225,194,225.0,0.31578947368421056,0.03947368421052632,0.6447368421052632,0.0,0,0.18700067524961217,0.04869266508561982,,,,,,,
484,2161,MIC,Ca1La1Mg1Mn0.3Ni6,1.8,32.3,20,1,"Chen, 2000",1295.0,,,,LaCaMgNi6Mn.3,110.18250042640285,1.248875710966134,0.22224371535614745,5,0.6722795282727133,0.6481610603893467,0.6452111039160051,0.6451622781075831,0.6451612935235232,28.44086021505376,45,6.141750491386285,57,12,28.0,50.494623655913976,61,17.417042432651172,68,7,61.0,61.49787994623655,114.60047,16.64679355994912,138.90547,24.305,58.6934,1511.2580645161288,805.0,280.1664932362123,1728.0,923.0,1728.0,7.43010752688172,8,3.315990287894554,10,2,10.0,4.10752688172043,3,0.4069834662966816,6,3,4.0,140.8279569892473,83,21.83142559833506,207,124,124.0,1.6489247311827955,0.9099999999999999,0.33687131460284425,1.91,1.0,1.91,1.9999999999999998,0,2.2204460492503128e-16,2,2,2.0,0.0,0,0.0,0,0,0.0,5.43010752688172,8,3.315990287894554,8,0,8.0,0.0,0,0.0,0,0,0.0,7.43010752688172,8,3.315990287894554,10,2,10.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,2.419354838709677,9,1.581685744016649,9,0,2.0,0.0,0,0.0,0,0,0.0,2.419354838709677,9,1.581685744016649,9,0,2.0,17.48642751205054,27.450000000000003,9.698541390074922,37.77,10.32,10.32,0.0,0.0,0.0,0.0,0,0,0.38413561679644054,0.5953947,0.27259236542394777,0.5953947,0.0,0.5953947,218.0752688172043,31,10.424326511735465,225,194,225.0,0.2691751085383502,0.0,0.7308248914616498,0.0,0,0.18700067524961217,0.06201010167228801,,,,,,,
485,2162,MIC,CaLaMg(MnNi2)3,1.8,32.3,20,1.3,"Chen, 2000",1316.0,,,,LaCaMgNi6Mn3,112.36383863710363,1.6235384242559734,0.48460797982363807,5,0.5773502691896257,0.522152213004856,0.503124290738802,0.5005569366658308,0.5000488091591372,27.666666666666664,45,5.222222222222222,57,12,28.0,50.83333333333333,61,13.611111111111114,68,7,61.0,60.021917083333335,114.60047,13.147258819444446,138.90547,24.305,58.6934,1513.0,805.0,218.0,1728.0,923.0,1728.0,7.333333333333333,8,2.666666666666667,10,2,10.0,4.083333333333333,3,0.3194444444444442,6,3,4.0,140.41666666666666,83,17.124999999999993,207,124,124.0,1.6266666666666665,0.9099999999999999,0.28333333333333327,1.91,1.0,1.91,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,5.333333333333333,8,2.666666666666667,8,0,8.0,0.0,0,0.0,0,0,0.0,7.333333333333333,8,2.666666666666667,10,2,10.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,3.0,9,2.0,9,0,2.0,0.0,0,0.0,0,0,0.0,3.0,9,2.0,9,0,2.0,15.911688218391667,27.450000000000003,8.3037392241375,37.77,10.32,10.32,0.0,0.0,0.0,0.0,0,0,0.29777488017241377,0.5953947,0.29761981982758623,0.5953947,0.0,0.5953947,217.83333333333331,31,8.361111111111114,225,194,225.0,0.27272727272727276,0.0,0.7272727272727273,0.0,0,0.18700067524961217,0.04953665561845783,,,,,,,
487,2164,MIC,CaLaMgNi9,1.8,33,20,2.5,"Chen, 2000",1316.0,,,,LaCaMgNi9,120.1885433078236,3.1372633474265217,1.1433508744980816,4,0.7637626158259734,0.7510273985446881,0.750007620634648,0.7500000672027114,0.7500000000645294,28.416666666666664,45,4.763888888888887,57,12,28.0,53.08333333333333,61,14.361111111111114,68,7,61.0,60.96075583333333,114.60047,12.990785694444444,138.90547,24.305,58.6934,1565.25,805.0,244.125,1728.0,923.0,1728.0,8.083333333333334,8,2.8749999999999996,10,2,10.0,4.083333333333333,3,0.3194444444444442,6,3,4.0,136.66666666666666,83,18.999999999999993,207,124,124.0,1.7166666666666666,0.9099999999999999,0.29,1.91,1.0,1.91,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,6.083333333333333,8,2.875,8,0,8.0,0.0,0,0.0,0,0,0.0,8.083333333333334,8,2.8749999999999996,10,2,10.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,2.25,9,1.125,9,0,2.0,0.0,0,0.0,0,0,0.0,2.25,9,1.125,9,0,2.0,15.869791666666668,27.450000000000003,8.3246875,37.77,10.32,10.32,0.0,0.0,0.0,0.0,0,0,0.44654602500000007,0.5953947,0.2232730125,0.5953947,0.0,0.5953947,219.83333333333331,31,8.611111111111123,225,194,225.0,0.24742268041237117,0.0,0.752577319587629,0.0,0,0.18700067524961217,0.05356025277161473,,,,,,,
488,2168,MIC,La(MgCu)2,2.4,64.2,170,0.4,"Kadir, 1999",1305.0,,,,LaMg2Cu2,137.25375268883516,8.351376601376987e-05,-9.390499077255425,3,0.6000000000000001,0.5142563181316472,0.46090632396042813,0.4418818424353128,0.4287303134918266,27.800000000000004,45,12.64,57,12,20.5,55.400000000000006,55,16.959999999999997,68,13,66.0,62.92149400000001,114.60047,30.8931952,138.90547,24.305,43.9255,1150.9080000000001,434.77,182.32639999999998,1357.77,923.0,1140.385,5.800000000000001,9,4.16,11,2,6.5,4.0,3,0.8,6,3,3.5,150.60000000000002,75,22.560000000000013,207,132,136.5,1.504,0.7999999999999998,0.31679999999999997,1.9,1.1,1.605,1.6,1,0.48,2,1,1.5,0.0,0,0.0,0,0,0.0,4.2,10,4.640000000000001,10,0,5.0,0.0,0,0.0,0,0,0.0,5.800000000000001,9,4.16,11,2,6.5,0.4,1,0.48000000000000004,1,0,0.5,0.0,0,0.0,0,0,0.0,1.8,9,2.8800000000000003,9,0,0.0,0.0,0,0.0,0,0,0.0,2.2,9,2.72,9,0,0.5,20.9635,25.8275,7.9148000000000005,36.8975,11.07,16.98,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,206.4,31,14.880000000000003,225,194,209.5,0.27586206896551724,0.0,0.7241379310344827,0.0,0,0.14785621103378854,0.05208196807549906,,,,,,,
489,2178,MIC,Lu6Fe23,0.6,39.7,0,2,"Smith, 1983",612.0,,,,Lu6Fe23,151.10432338559397,8.66205582415345,2.158952087490376,2,0.8196458154486009,0.7977692511967758,0.7932949916491906,0.7931127632230371,0.7931035640372424,35.310344827586206,45,14.768133174791915,71,26,26.0,52.103448275862064,14,4.594530321046376,55,41,55.0,80.49088965517242,119.12180000000001,39.093480142687284,174.9668,55.845,55.845,1836.8620689655172,125.0,41.02259215219975,1936.0,1811.0,1811.0,6.9655172413793105,5,1.6409036860879902,8,3,8.0,4.413793103448276,2,0.6563614744351962,6,4,4.0,143.3793103448276,55,18.049940546967896,187,132,132.0,1.7141379310344829,0.56,0.18378121284185495,1.83,1.27,1.83,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,4.9655172413793105,5,1.6409036860879902,6,1,6.0,2.896551724137931,14,4.594530321046373,14,0,0.0,9.862068965517242,9,2.9536266349583835,17,8,8.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,5.0344827586206895,5,1.6409036860879902,9,4,4.0,0.0,0,0.0,0,0,0.0,5.0344827586206895,5,1.6409036860879902,9,4,4.0,14.48206896551724,18.134999999999998,5.95155766944114,28.865,10.73,10.73,0.0,0.0,0.0,0.0,0,0,1.6744388620689656,2.1084157,0.6919414187871582,2.1106628,0.0022471,2.1106628,221.75862068965517,35,11.486325802615932,229,194,229.0,0.20279720279720279,0.0,0.5034965034965034,0.2937062937062937,0,0.0754054852397893,0.024746627736244763,-7.75394241,-0.10803472275862128,29.0,9.197969758447556,421.4073071454293,14.531286453290665,0.8496577176059635
490,2179,MIC,LuCo3,1.0,32,20,5.9,"Kierstead, 1984",571.0,,,,LuCo3 (M),123.91636961228092,7.353172723549895,1.9951318831530584,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,38.0,44,16.5,71,27,27.0,53.75,17,6.375,58,41,58.0,87.94159625,116.03360500000001,43.512601875,174.9668,58.933195,58.933195,1810.0,168.0,63.0,1936.0,1768.0,1768.0,7.5,6,2.25,9,3,9.0,4.5,2,0.75,6,4,4.0,141.25,61,22.875,187,126,126.0,1.7275,0.6099999999999999,0.2287499999999999,1.88,1.27,1.88,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,5.5,6,2.25,7,1,7.0,3.5,14,5.25,14,0,0.0,11.0,8,3.0,17,9,9.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,4.5,6,2.25,9,3,3.0,0.0,0,0.0,0,0,0.0,4.5,6,2.25,9,3,3.0,14.899999999999999,18.619999999999997,6.9825,28.865,10.245,10.245,0.0,0.0,0.0,0.0,0,0,1.161915175,1.5462241,0.5798340375,1.5484712,0.0022471,1.5484712,194.0,0,0.0,194,194,194.0,0.18181818181818182,0.0,0.5,0.3181818181818182,0,0.08882927925662121,0.03331097972123295,,,,,,,
491,2185,MIC,Mg51Zn20,3.6,80.9,330,8,"Bruzzone, 1983",431.0,,,,Mg51Zn20,151.4179628769067,5.442679980505492e-07,-14.423824067924151,2,0.7715687844959064,0.7324690175872293,0.7196373626967243,0.7184561331761853,0.7183160377994949,17.07042253521127,18,7.284268994247175,30,12,12.0,68.28169014084507,1,0.4046816107915102,69,68,68.0,35.87542253521127,41.074999999999996,16.62229716326126,65.38,24.305,24.305,858.1211267605634,230.32000000000005,93.20626859750053,923.0,692.68,923.0,4.816901408450704,10,4.046816107915096,12,2,2.0,3.281690140845071,1,0.4046816107915099,4,3,3.0,135.64788732394368,19,7.688950605038676,141,122,141.0,1.405774647887324,0.33999999999999986,0.13759174766911328,1.65,1.31,1.31,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,2.8169014084507045,10,4.046816107915097,10,0,0.0,0.0,0,0.0,0,0,0.0,4.816901408450704,10,4.046816107915096,12,2,2.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,20.374507042253523,8.93,3.6138067843681805,22.89,13.96,22.89,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0,0.0,194,194,194.0,0.41520467836257313,0.0,0.584795321637427,0.0,0,0.02848638902970424,0.011527917798174301,,,,,,,
492,2187,MIC,Mg6Pd,0.9,80.3,160,0.014,"Kume, 1987",576.0,,,,Mg6Pd,149.89549142498555,5.773045636273515e-07,-14.36489586978804,2,0.8689660757568884,0.8584635724167666,0.8571649018642777,0.8571432945599529,0.8571428585604146,16.857142857142854,34,8.326530612244895,46,12,12.0,67.14285714285714,6,1.4693877551020438,68,62,68.0,36.035714285714285,82.11500000000001,20.109795918367343,106.42,24.305,24.305,1052.292857142857,905.05,221.64489795918354,1828.05,923.0,923.0,3.1428571428571423,8,1.9591836734693873,10,2,2.0,3.2857142857142856,2,0.4897959183673468,5,3,3.0,140.7142857142857,2,0.4897959183673614,141,139,141.0,1.437142857142857,0.8900000000000001,0.21795918367346928,2.2,1.31,1.31,1.7142857142857142,2,0.489795918367347,2,0,2.0,0.0,0,0.0,0,0,0.0,1.4285714285714284,10,2.4489795918367343,10,0,0.0,0.0,0,0.0,0,0,0.0,3.1428571428571423,8,1.9591836734693873,10,2,2.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,21.67857142857143,8.48,2.07673469387755,22.89,14.41,22.89,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,198.42857142857142,31,7.591836734693869,225,194,194.0,0.5454545454545455,0.0,0.4545454545454546,0.0,0,0.17965065585213402,0.04399607898419608,,,,,,,
493,2201,MIC,Nd2Co7,1.2,56.7,125,0.9,"Goudy, 1976",186.0,,,,Nd2Co7 (M),141.532655880313,0.0028791213463615546,-5.85027011945202,2,0.8089010988089465,0.7837782292402525,0.7780737253644853,0.7777950461838657,0.7777780597292578,34.33333333333333,33,11.407407407407405,60,27,27.0,49.333333333333336,39,13.48148148148148,58,19,58.0,77.89070722222222,85.30880499999999,29.48946345679012,144.242,58.933195,58.933195,1662.6666666666665,474.0,163.85185185185193,1768.0,1294.0,1768.0,7.666666666666667,6,2.0740740740740735,9,3,9.0,4.444444444444445,2,0.6913580246913581,6,4,4.0,142.66666666666666,75,25.92592592592592,201,126,126.0,1.7155555555555555,0.74,0.2558024691358024,1.88,1.14,1.88,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,5.444444444444445,7,2.419753086419753,7,0,7.0,0.8888888888888888,4,1.382716049382716,4,0,0.0,8.333333333333334,3,1.0370370370370368,9,6,9.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,2.3333333333333335,3,1.0370370370370368,3,0,3.0,2.2222222222222223,10,3.4567901234567904,10,0,0.0,4.555555555555555,7,2.419753086419753,10,3,3.0,15.703888888888889,24.565000000000005,8.491604938271607,34.81,10.245,10.245,0.0,0.0,0.0,0.0,0,0,1.204366488888889,1.5484712,0.5352739950617285,1.5484712,0.0,1.5484712,194.0,0,0.0,194,194,194.0,0.24,0.0,0.6533333333333333,0.10666666666666666,0,0.12794257248528085,0.04422706209367733,,,,,,,
494,2217,MIC,NdCo3,1.3,54.5,20,0.29,"Kierstead, 1981",444.0,,,,NdCo3 (M),175.61976510846344,0.42194466879043285,-0.8628810901530082,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,35.25,33,12.375,60,27,27.0,48.25,39,14.625,58,19,58.0,80.26039624999999,85.30880499999999,31.990801874999992,144.242,58.933195,58.933195,1649.5,474.0,177.75,1768.0,1294.0,1768.0,7.5,6,2.25,9,3,9.0,4.5,2,0.75,6,4,4.0,144.75,75,28.125,201,126,126.0,1.6949999999999998,0.74,0.2775,1.88,1.14,1.88,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,5.25,7,2.625,7,0,7.0,1.0,4,1.5,4,0,0.0,8.25,3,1.125,9,6,9.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,2.25,3,1.125,3,0,3.0,2.5,10,3.75,10,0,0.0,4.75,7,2.625,10,3,3.0,16.38625,24.565000000000005,9.211875000000003,34.81,10.245,10.245,0.0,0.0,0.0,0.0,0,0,1.1613534,1.5484712,0.5806766999999999,1.5484712,0.0,1.5484712,194.0,0,0.0,194,194,194.0,0.24242424242424243,0.0,0.6363636363636364,0.12121212121212122,0,0.12794257248528085,0.04797846468198032,-6.5669580675,-0.0431884193749994,12.0,8.6378652052812,185.15063827230335,15.429219856025279,0.8233800858601374
496,2225,MIC,Pr2Co7,1.1,54.6,150,2,"Goudy, 1976",186.0,,,,Pr2Co7 (M),134.79519393409322,0.002987050795358949,-5.81346873441604,2,0.8089010988089465,0.7837782292402525,0.7780737253644853,0.7777950461838657,0.7777780597292578,34.111111111111114,32,11.06172839506173,59,27,27.0,48.88888888888889,41,14.172839506172837,58,17,58.0,77.14974055555555,81.97445499999999,28.33684864197531,140.90765,58.933195,58.933195,1642.6666666666665,564.0,194.96296296296305,1768.0,1204.0,1768.0,7.666666666666667,6,2.0740740740740735,9,3,9.0,4.444444444444445,2,0.6913580246913581,6,4,4.0,143.11111111111111,77,26.617283950617285,203,126,126.0,1.7133333333333332,0.75,0.2592592592592593,1.88,1.13,1.88,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,5.444444444444445,7,2.419753086419753,7,0,7.0,0.6666666666666666,3,1.037037037037037,3,0,0.0,8.11111111111111,4,1.3827160493827162,9,5,9.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,2.3333333333333335,3,1.0370370370370368,3,0,3.0,2.444444444444444,11,3.8024691358024687,11,0,0.0,4.777777777777778,8,2.765432098765432,11,3,3.0,15.89611111111111,25.43,8.790617283950617,35.675,10.245,10.245,0.0,0.0,0.0,0.0,0,0,1.204366488888889,1.5484712,0.5352739950617285,1.5484712,0.0,1.5484712,194.0,0,0.0,194,194,194.0,0.24657534246575344,0.0,0.6712328767123288,0.0821917808219178,0,0.13118494373715683,0.045347881785683844,,,,,,,
497,2235,MIC,PrCo3,1.3,54.2,100,0.02,"Clinton, 1975",102.0,,,,PrCo3,112.72471822543338,0.00024686481310675615,-8.306669686525282,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,35.0,32,12.0,59,27,27.0,47.75,41,15.375,58,17,58.0,79.42680874999999,81.97445499999999,30.740420624999995,140.90765,58.933195,58.933195,1627.0,564.0,211.5,1768.0,1204.0,1768.0,7.5,6,2.25,9,3,9.0,4.5,2,0.75,6,4,4.0,145.25,77,28.875,203,126,126.0,1.6925,0.75,0.28125,1.88,1.13,1.88,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,5.25,7,2.625,7,0,7.0,0.75,3,1.125,3,0,0.0,8.0,4,1.5,9,5,9.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,2.25,3,1.125,3,0,3.0,2.75,11,4.125,11,0,0.0,5.0,8,3.0,11,3,3.0,16.6025,25.43,9.536249999999999,35.675,10.245,10.245,0.0,0.0,0.0,0.0,0,0,1.1613534,1.5484712,0.5806766999999999,1.5484712,0.0,1.5484712,194.0,0,0.0,194,194,194.0,0.25,0.0,0.65625,0.09375,0,0.13118494373715683,0.04919435390143381,-6.53789325,-0.009371372499999827,12.0,8.417617012326204,188.0218354798356,15.6684862899863,0.8192378149506233
498,2249,MIC,SmCo3,0.6,59.4,69,0.2,"Tauber, 1976",529.0,,,,SmCo3,160.22694393283453,0.009177600738745682,-4.690989465944655,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,35.75,35,13.125,62,27,27.0,49.25,35,13.125,58,23,58.0,81.78989625,91.42680500000002,34.28505187500001,150.36,58.933195,58.933195,1662.25,423.0,158.625,1768.0,1345.0,1768.0,7.5,6,2.25,9,3,9.0,4.5,2,0.75,6,4,4.0,144.0,72,27.0,198,126,126.0,1.7025,0.71,0.26625,1.88,1.17,1.88,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,5.25,7,2.625,7,0,7.0,1.5,6,2.25,6,0,0.0,8.75,1,0.375,9,8,9.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,2.25,3,1.125,3,0,3.0,2.0,8,3.0,8,0,0.0,4.25,5,1.875,8,3,3.0,15.991249999999999,22.985,8.619374999999998,33.23,10.245,10.245,0.0,0.0,0.0,0.0,0,0,1.1613534,1.5484712,0.5806766999999999,1.5484712,0.0,1.5484712,187.0,28,10.5,194,166,194.0,0.22857142857142856,0.0,0.6,0.17142857142857143,0,0.11840719331225125,0.04440269749209422,,,,,,,
499,2256,MIC,Tb2Co7,1.1,40.4,50,2,"Goudy, 1976",186.0,,,,Tb2Co7 (M),130.78227673295325,0.5668249741358496,-0.5677047104993005,2,0.8089010988089465,0.7837782292402525,0.7780737253644853,0.7777950461838657,0.7777780597292578,35.44444444444444,38,13.1358024691358,65,27,27.0,51.55555555555556,29,10.02469135802469,58,29,58.0,81.15367388888889,99.99215500000001,34.565189382716056,158.92535,58.933195,58.933195,1737.111111111111,139.0,48.049382716049394,1768.0,1629.0,1768.0,7.666666666666667,6,2.0740740740740735,9,3,9.0,4.444444444444445,2,0.6913580246913581,6,4,4.0,141.11111111111111,68,23.506172839506174,194,126,126.0,1.7311111111111108,0.6699999999999999,0.231604938271605,1.88,1.21,1.88,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,5.444444444444445,7,2.419753086419753,7,0,7.0,2.0,9,3.1111111111111107,9,0,0.0,9.444444444444445,2,0.6913580246913581,11,9,9.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,2.3333333333333335,3,1.0370370370370368,3,0,3.0,1.1111111111111112,5,1.7283950617283952,5,0,0.0,3.4444444444444446,2,0.6913580246913581,5,3,3.0,15.020925925933334,21.4916666667,7.429218107007408,31.7366666667,10.245,10.245,0.0,0.0,0.0,0.0,0,0,1.204366488888889,1.5484712,0.5352739950617285,1.5484712,0.0,1.5484712,194.0,0,0.0,194,194,194.0,0.21176470588235294,0.0,0.5764705882352942,0.21176470588235294,0,0.10615687982878219,0.03669620537291236,-6.699078432777778,-0.1402611757407415,18.0,9.451867923210111,256.6327848507319,14.257376936151774,0.8255295285090982
